keys;MSTR_key;vnb_names;vnb_vlevels;date_erhebung;area_ns;length_ns;area_ms;length_ms;area_hs;length_hs;count_storage_requests_ns;count_storage_requests_ms;count_storage_requests_hs;sum_storage_requests_ns;sum_storage_requests_ms;sum_storage_requests_hs;umsetzungsquote_ee_ns;umsetzungsquote_ee_ms;umsetzungsquote_ee_hs;umsetzungsquote_storage_ns;umsetzungsquote_storage_ms;umsetzungsquote_storage_hs;count_realized_ee_ns;count_requests_ee_ns;count_realized_ee_ms;count_requests_ee_ms;count_realized_ee_hs;count_requests_ee_hs;count_realized_storage_ns;count_requests_storage_ns;count_realized_storage_ms;count_requests_storage_ms;count_realized_storage_hs;count_requests_storage_hs;duration_storage_ns;duration_storage_ms;duration_storage_hs;duration_ee_ns;duration_ee_ms;duration_ee_hs;digital_score_total;digital_score_smart_grids;digital_score_processes_systems;digital_score_data_management_analysis;digital_score_customer_management
10001400;SNB932374739180;Stadtwerke Norderney GmbH;NS, MS;2025-05-19;10.0;82.093;13.0;34.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6296;;;;;;34.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;;;63.0;;;0.67;0.13;0.67;1.0;0.88
10001402;SNB916657570554;Gemeindewerke Steinhagen GmbH;NS, MS;2025-06-16;10.0;397.195;10.0;0.0;0.0;0.0;11.0;0.0;0.0;83.0;0.0;0.0;1.0;;;;;;27.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;;;21.0;21.0;;;;0.25;0.33;0.98
10001404;SNB981113965977;SWR Energie GmbH & Co. KG;NS, MS;2025-06-18;8.1;323.0;55.37;85.0;0.0;0.0;116.0;0.0;0.0;1090.0;0.0;0.0;0.9962;;;0.1714;;;261.0;262.0;0.0;0.0;0.0;0.0;30.0;175.0;0.0;0.0;0.0;0.0;53.0;;;142.0;250.0;;0.29;0.03;0.0;1.0;0.11
10001405;SNB919067474511;SVI - Stromversorgung Ismaning GmbH;NS, MS;2025-08-07;6.78;218.5;40.19;84.75;0.0;0.0;140.0;0.0;0.0;1120.0;0.0;0.0;1.0;;;1.0;;;177.0;177.0;0.0;0.0;0.0;0.0;173.0;173.0;0.0;0.0;0.0;0.0;35.0;;;54.0;;;0.38;0.09;0.33;0.67;0.45
10001406;SNB979973883449;Westenthanner Energieversorgung GmbH;NS, MS;2025-08-14;1.96;84.0;20.16;30.0;0.0;0.0;5.0;0.0;0.0;66.63;0.0;0.0;1.0;;;1.0;;;48.0;48.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;21.0;;;8.0;;;0.45;0.23;0.67;0.67;0.25
10001407;SNB952385093224;Elektrizitätswerk Leitlein GmbH & Co. KG;NS, MS;2025-06-16;2.4;24.0;2.4;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;32.0;70.0;;;0.0;0.33;;0.23
10001408;SNB983497881744;Philipp Maier jun. Berneck, Inhaber Wilhelm Kempf Erben;NS;2025-06-01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;
10001410;SNB975462731697;Heinzelmann Elektrizitätswerk GmbH & Co. KG;NS, MS;2025-06-02;2.9;21.94;41.8;8.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.05;;;;;;21.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;5.0;;;0.27;0.15;0.33;0.0;0.58
10001411;SNB945502201350;naturenergie netze GmbH;NS, MS, HS;2025-05-21;270.99;8553.0;3704.99;3974.0;1790.44;592.0;4807.0;53.0;7.0;34427.0;443372.0;71059.0;0.7678;0.0738;;0.5212;0.0326;;4597.0;5987.0;27.0;366.0;0.0;0.0;4435.0;8509.0;3.0;92.0;0.0;0.0;12.0;32.0;94.5;14.0;39.0;62.0;0.49;0.23;0.23;0.68;0.82
10001412;SNB982671807549;Stadtwerke Bad Tölz GmbH;NS, MS;2025-08-07;6.0;273.96;30.8;105.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;1.0;1.0;;122.0;122.0;0.0;0.0;0.0;0.0;145.0;145.0;6.0;6.0;0.0;0.0;40.0;100.0;;35.0;;;0.4;0.38;0.33;0.67;0.21
10001419;SNB941081544895;Stadtwerke Wittenberge GmbH;NS, MS;2025-05-20;52.0;434.1;52.0;59.89;0.0;0.0;53.0;0.0;0.0;553.0;0.0;0.0;1.0;;;1.0;;;112.0;112.0;0.0;0.0;0.0;0.0;72.0;72.0;0.0;0.0;0.0;0.0;63.0;;;63.0;145.0;;0.16;0.11;0.0;0.27;0.25
10001422;SNB950960779068;SEW Stromversorgungs GmbH;NS, MS;2025-08-28;17.35;789.0;280.36;269.0;0.0;0.0;375.0;0.0;0.0;3809.0;0.0;0.0;1.0;1.0;;0.9985;;;404.0;404.0;13.0;13.0;0.0;0.0;651.0;652.0;0.0;0.0;0.0;0.0;40.0;60.0;;30.0;60.0;;0.11;0.15;0.0;0.03;0.25
10001423;SNB913730249284;Stadtwerke Iserlohn GmbH;NS, MS, HS;2025-08-25;33.0;777.4;154.52;550.4;154.52;31.1;0.0;0.0;1.0;0.0;0.0;17800.0;0.8402;1.0;1.0;1.0;1.0;;531.0;632.0;16.0;16.0;1.0;1.0;161.0;161.0;26.0;26.0;0.0;0.0;40.0;160.0;109.0;36.0;168.0;679.0;0.38;0.25;0.05;0.98;0.23
10001427;SNB960280760097;Stadtwerke Schwentinental GmbH;NS, MS;2025-08-07;6.02;182.0;17.81;50.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;1.0;;;202.0;202.0;0.0;0.0;0.0;0.0;70.0;70.0;0.0;0.0;0.0;0.0;40.0;40.0;;35.0;;;0.32;0.26;0.0;0.33;0.69
10001429;SNB951180867351;ENRW Energieversorgung Rottweil GmbH & Co. KG;NS, MS, HS;2025-06-11;27.33;533.0;177.44;307.0;0.0;10.0;386.0;0.0;0.0;2374.0;0.0;0.0;0.998;1.0;;1.0;;;489.0;490.0;12.0;12.0;0.0;0.0;666.0;666.0;0.0;0.0;0.0;0.0;50.0;;;100.0;;;;0.19;0.14;0.67;
10001432;SNB985704986426;wesernetz Bremerhaven GmbH;NS, MS;2025-05-22;32.132;721.77;235.41;326.34;0.0;0.0;32.0;0.0;0.0;704.0;0.0;0.0;1.0024;;;1.0;;;420.0;419.0;0.0;0.0;0.0;0.0;141.0;141.0;0.0;0.0;0.0;0.0;3.0;;;114.0;114.0;;0.32;0.29;0.0;0.67;0.31
10001436;SNB950724684287;Gemeindewerke Dudenhofen;NS, MS;2025-09-08;3.0;81.06;12.96;10.01;0.0;0.0;95.0;0.0;0.0;837.0;0.0;0.0;1.0;;;1.0;;;465.0;465.0;0.0;0.0;0.0;0.0;126.0;126.0;0.0;0.0;0.0;0.0;14.0;;;21.0;35.0;;0.3;0.0;0.33;0.3;0.57
10001438;SNB960797798422;Stadtwerke Neu-Isenburg GmbH;NS, MS;2025-08-25;9.0;348.1;24.3;116.5;0.0;0.0;88.0;0.0;0.0;584.0;0.0;0.0;1.0;;;1.0;;;72.0;72.0;0.0;0.0;0.0;0.0;108.0;108.0;0.0;0.0;0.0;0.0;183.0;292.0;;195.0;303.0;;0.29;0.12;0.33;0.42;0.29
10001441;SNB942305388936;Stadtwerke Neustadt an der Weinstraße GmbH;NS, MS;2025-08-25;20.15;462.042;117.0;169.0155;0.0;0.0;63.0;0.0;0.0;551.0;0.0;0.0;1.0;1.0;;0.497;1.0;;520.0;520.0;5.0;5.0;0.0;0.0;82.0;165.0;5.0;5.0;0.0;0.0;105.0;210.0;;105.0;210.0;;0.24;0.15;0.33;0.25;0.22
10001443;SNB925999725461;Stadtwerke Neuwied GmbH;NS, MS;2025-08-14;25.43;603.48;89.26;236.97;0.0;0.0;55.0;0.0;0.0;572.0;0.0;0.0;0.9694;1.0;;1.0171;0.5;;602.0;621.0;5.0;5.0;0.0;0.0;297.0;292.0;5.0;10.0;0.0;0.0;40.0;560.0;;120.0;210.0;;0.3;0.26;0.19;0.4;0.33
10001445;SNB941314694489;Stadtwerke Oelsnitz/V. GmbH;NS, MS;2025-08-14;8.0;196.09;53.67;86.41;0.0;0.0;44.0;0.0;0.0;559.0;0.0;0.0;0.9342;1.0;;0.9722;;;71.0;76.0;5.0;5.0;0.0;0.0;70.0;72.0;0.0;0.0;0.0;0.0;25.0;330.0;;32.0;323.0;;;0.13;0.0;0.44;
10001454;SNB977384143473;Freisinger Stadtwerke Versorgungs-GmbH;NS, MS;2025-09-25;18.0;306.0;72.0;198.0;0.0;0.0;177.0;0.0;0.0;1198.0;0.0;0.0;1.0;;;1.0;;;276.0;276.0;0.0;0.0;0.0;0.0;323.0;323.0;0.0;0.0;0.0;0.0;60.0;;;90.0;;;0.35;0.38;0.0;0.8;0.21
10001457;SNB920157746937;GEW Wilhelmshaven GmbH;NS, MS;2025-08-18;41.59;640.489;107.11;343.023;0.0;0.0;6.0;0.0;0.0;55.0;0.0;0.0;1.0;;;1.0;;;243.0;243.0;0.0;0.0;0.0;0.0;98.0;98.0;0.0;0.0;0.0;0.0;42.0;;;42.0;91.0;;0.28;0.21;0.0;0.45;0.48
10001459;SNB950777700255;Gemeindewerke Oberaudorf;NS, MS;2025-08-21;4.1;134.4;59.3;48.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;;;1.0;;;68.0;68.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;14.0;;;14.0;;;0.27;0.16;0.33;0.33;0.26
10001460;SNB982432856366;Stadtwerke Borken/Westf. GmbH;NS, MS;2025-08-21;23.49;504.0;152.6;335.0;0.0;0.0;206.0;0.0;0.0;1854.0;0.0;0.0;0.9788;1.0;;1.0;;;508.0;519.0;20.0;20.0;0.0;0.0;584.0;584.0;0.0;0.0;0.0;0.0;;;;70.6;308.81;;0.34;0.12;0.0;1.0;0.25
10001462;SNB935600499711;GSW Gemeinschaftsstadtwerke GmbH Kamen, Bönen, Bergkamen;MS;2025-06-02;40.89;989.43;123.89;558.65;0.0;0.0;820.0;0.0;0.0;5000.0;0.0;0.0;1.0;1.0;;1.0;1.0;;1700.0;1700.0;15.0;15.0;0.0;0.0;1180.0;1180.0;4.0;4.0;0.0;0.0;52.0;130.0;;57.0;140.0;;0.35;0.23;0.33;0.57;0.27
10001465;SNB944150243392;Stadtwerke Unna GmbH;NS, MS;2025-07-17;23.83;381.0;88.55;385.0;0.0;0.0;234.0;2.0;0.0;2220.0;13300.0;0.0;1.0;1.0;;0.8074;0.3571;;424.0;424.0;19.0;19.0;0.0;0.0;285.0;353.0;5.0;14.0;0.0;0.0;42.0;200.0;;21.0;39.0;;0.34;0.1;0.17;0.73;0.35
10001468;SNB976371748981;Netze Calw GmbH;NS, MS;2025-07-31;11.28;377.68;30.0;106.63;0.0;0.0;167.0;0.0;0.0;1200.0;0.0;0.0;0.9895;1.0;;;;;188.0;190.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;;12.0;28.0;;0.54;0.22;0.93;0.67;0.35
10001469;SNB957988771050;Stadtwerke Windsbach;NS, MS;2025-06-11;3.5;52.0;3.5;19.3;0.0;0.0;26.0;0.0;0.0;188.0;0.0;0.0;1.0;;;1.0;;;35.0;35.0;0.0;0.0;0.0;0.0;35.0;35.0;0.0;0.0;0.0;0.0;15.0;;;42.0;;;0.34;0.31;0.0;0.63;0.43
10001470;SNB967812386411;SWW Wunsiedel GmbH;NS, MS;2025-06-13;22.43;393.23;161.5;163.93;0.0;0.0;160.0;0.0;0.0;1105.0;0.0;0.0;1.0;;;1.0;;;315.0;315.0;0.0;0.0;0.0;0.0;212.0;212.0;0.0;0.0;0.0;0.0;42.0;148.0;;51.0;148.0;;;;0.33;0.43;0.0
10001471;SNB968862623211;SÜC Energie und H²O GmbH;NS, MS;2025-08-28;79.2;1392.15;740.48;924.07;0.0;0.0;858.0;1.0;0.0;6547.0;10000.0;0.0;0.7319;0.5357;;1.0;;;669.0;914.0;15.0;28.0;0.0;0.0;981.0;981.0;0.0;0.0;0.0;0.0;28.0;50.0;;98.0;407.0;;;0.39;0.33;0.67;
10001473;SNB955266506998;Stadtwerke Bramsche GmbH;NS;2025-06-04;8.0;149.1;0.0;0.0;0.0;0.0;79.0;0.0;0.0;350.0;0.0;0.0;1.0;;;1.0;;;135.0;135.0;0.0;0.0;0.0;0.0;133.0;133.0;0.0;0.0;0.0;0.0;10.0;;;19.0;;;0.46;0.35;0.0;0.67;0.81
10001475;SNB960729432592;Stadtwerke Havelberg GmbH;NS, MS;2025-07-28;3.0;56.44;57.0;37.0;0.0;0.0;19.0;0.0;0.0;157.0;0.0;0.0;1.0;;;1.0;;;30.0;30.0;0.0;0.0;0.0;0.0;26.0;26.0;0.0;0.0;0.0;0.0;30.0;;;60.0;;;0.11;0.01;0.0;0.3;0.13
10001477;SNB923190544898;Stadtwerke Zweibrücken GmbH;NS, MS;2025-05-27;28.0;328.7;71.0;157.6;0.0;0.0;72.0;0.0;0.0;580.0;0.0;0.0;1.0;;;1.0;;;164.0;164.0;0.0;0.0;0.0;0.0;124.0;124.0;0.0;0.0;0.0;0.0;15.0;;;13.0;660.0;;0.55;0.33;0.67;1.0;0.22
10001481;SNB978865527096;VW KRAFTWERK Gesellschaft mit beschränkter Haftung;HS;2025-05-27;0.0;0.0;0.0;0.0;67.0;30.74;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0;;;;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;5.0;0.53;0.75;0.25;1.0;0.12
10001486;SNB985099151188;Elektrizitätswerk des Kantons Schaffhausen AG;NS, MS, HS;2025-06-12;13.0;231.0;100.0;169.0;0.0;0.0;150.0;0.0;0.0;1412.0;0.0;0.0;1.0;;;1.0;;;282.0;282.0;0.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0.0;24.0;;;35.0;93.0;;0.53;0.35;0.67;0.81;0.29
10001487;SNB961322866920;Gemeindewerke Herxheim;NS, MS;2025-05-30;5.0;113.0;5.0;36.0;0.0;0.0;95.0;0.0;0.0;1083.0;0.0;0.0;1.0;;;1.0;;;133.0;133.0;0.0;0.0;0.0;0.0;135.0;135.0;0.0;0.0;0.0;0.0;15.0;;;15.0;;;0.42;0.08;0.33;0.67;0.62
10001488;SNB967982606159;Erlanger Stadtwerke AG;NS, MS;2025-07-24;30.3179;1324.91;76.9;399.193;0.0;0.0;50.0;0.0;0.0;400.0;0.0;0.0;0.9487;0.3;;1.0;1.0;;1147.0;1209.0;3.0;10.0;0.0;0.0;331.0;331.0;40.0;40.0;0.0;0.0;29.0;128.0;;50.0;290.0;;0.25;0.13;0.0;0.67;0.2
10001493;SNB961943991735;Stadtwerke Niesky GmbH;NS, MS;2025-05-21;4.49;141.74;34.34;53.212;0.0;0.0;29.0;0.0;0.0;156.0;0.0;0.0;1.0;;;1.0;;;159.0;159.0;0.0;0.0;0.0;0.0;75.0;75.0;0.0;0.0;0.0;0.0;104.0;;;14.0;;;0.13;0.15;0.0;0.18;0.21
10001494;SNB926480464456;Stadtwerke Weilburg GmbH;NS, MS;2025-05-28;57.0;264.0;57.0;66.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0571;0.3333;;0.0;0.0;0.0;0.0;0.0;0.0;2.0;35.0;1.0;3.0;0.0;0.0;60.0;275.0;;40.0;50.0;;0.39;0.04;0.33;0.33;0.87
10001495;SNB918250928893;Syna GmbH;NS, MS, HS;2025-05-21;913.32;20987.43;5502.66;7667.85;2324.11;867.53;10649.0;3.0;5.0;88000.0;833.0;250000.0;1.0;0.1215;;0.3235;0.9583;1.0;19144.0;19144.0;39.0;321.0;0.0;0.0;5556.0;17173.0;69.0;72.0;25.0;25.0;120.0;270.0;360.0;2.0;621.0;;0.41;0.37;0.28;0.67;0.34
10001497;SNB981984960101;Stadtwerke Hameln Weserbergland GmbH;NS, MS;2025-06-22;81.61;1274.64;627.08;720.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8244;0.0698;;0.3333;0.9524;;995.0;1207.0;3.0;43.0;0.0;0.0;200.0;600.0;20.0;21.0;0.0;0.0;65.0;90.0;;12.5;12.5;;0.23;0.1;0.12;0.41;0.3
10001503;SNB932107297727;Stadtwerke Lutherstadt Wittenberg GmbH;NS, MS;2025-07-28;42.308;887.47;536.41;507.99;0.0;0.0;250.0;2.0;0.0;1895.0;15000.0;0.0;1.0;0.1538;;1.0;1.0;;402.0;402.0;4.0;26.0;0.0;0.0;300.0;300.0;6.0;6.0;0.0;0.0;20.0;139.0;;20.0;63.0;;0.21;0.15;0.33;0.12;0.24
10001505;SNB965998184692;Elektrizitätswerk Goldbach-Hösbach GmbH & Co. KG;NS, MS;2025-05-26;8.68;241.84;41.57;84.95;0.0;0.0;229.0;0.0;0.0;144.0;0.0;0.0;1.0;;;1.0;;;480.0;480.0;0.0;0.0;0.0;0.0;286.0;286.0;0.0;0.0;0.0;0.0;44.0;;;44.0;28.0;;0.21;0.26;0.0;0.3;0.29
10001509;SNB966809778161;Stadtwerke Gross-Gerau Versorgungs GmbH;NS, MS;2025-06-02;544.0;344.61;544.0;134.74;0.0;0.0;200.0;0.0;0.0;1263.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;284.0;;22.0;294.0;;0.26;0.17;0.0;0.64;0.24
10001510;SNB998167765620;Gemeindewerke Baiersbronn;NS, MS;2025-07-28;150.0;256.33;130.0;132.85;0.0;0.0;81.0;0.0;0.0;495.0;0.0;0.0;1.0;;;0.0971;;;182.0;182.0;0.0;0.0;0.0;0.0;10.0;103.0;0.0;0.0;0.0;0.0;3.0;5.0;;3.0;5.0;;;0.15;0.0;0.23;
10001515;SNB920348005966;Stadtwerke Neuruppin GmbH;NS, MS;2025-06-03;22.93;340.33128;304.0;254.44592;0.0;0.0;109.0;0.0;0.0;670.0;0.0;0.0;0.9936;;;1.0;;;156.0;157.0;0.0;0.0;0.0;0.0;160.0;160.0;0.0;0.0;0.0;0.0;14.0;;;7.0;90.0;;0.44;0.4;0.14;0.5;0.74
10001521;SNB983384447602;Stadtwerke Stockach GmbH;NS, MS;2025-06-06;69.8;322.0;9.13;39.8;0.0;0.0;125.0;0.0;0.0;1160.0;0.0;0.0;0.6899;;;1.0;;;109.0;158.0;0.0;0.0;0.0;0.0;207.0;207.0;0.0;0.0;0.0;0.0;14.0;;;57.0;5.0;;0.2;0.11;0.0;0.37;0.3
10001523;SNB954239007623;Gemeindewerke Gangkofen;NS, MS;2025-06-03;109.0;243.5;4.0;12.0;0.0;0.0;33.0;0.0;0.0;330.0;0.0;0.0;1.0;;;1.0;;;66.0;66.0;0.0;0.0;0.0;0.0;37.0;37.0;0.0;0.0;0.0;0.0;10.0;;;10.0;10.0;;0.13;0.02;0.02;0.0;0.48
10001525;SNB974739102161;T.W.O. Technische Werke Osning GmbH;NS, MS, HS;2025-06-04;10.51;435.67;69.7;149.36;0.0;0.0;219.0;0.0;0.0;2291.0;0.0;0.0;1.0;;;0.9665;;;276.0;276.0;0.0;0.0;0.0;0.0;260.0;269.0;0.0;0.0;0.0;0.0;40.0;110.0;;40.0;150.0;;0.44;0.2;0.09;0.6;0.88
10001527;SNB937722627607;Stadtwerke Witzenhausen GmbH;NS, MS;2025-07-03;126.78;292.69;126.78;79.55;0.0;0.0;110.0;0.0;0.0;693.0;0.0;0.0;1.0;;;1.0;;;123.0;123.0;0.0;0.0;0.0;0.0;165.0;165.0;0.0;0.0;0.0;0.0;37.0;;;37.0;40.0;;0.49;0.2;0.07;0.74;0.94
10001528;SNB969688824103;Gemeindewerke Kirkel GmbH;NS, MS;2025-05-30;7.35;113.64;31.336;38.609;0.0;0.0;75.0;30.0;0.0;6600.0;575.0;0.0;0.9394;;;0.8978;;;93.0;99.0;0.0;0.0;0.0;0.0;123.0;137.0;0.0;0.0;0.0;0.0;46.0;60.0;;113.0;188.0;;0.23;0.39;0.08;0.17;0.26
10001535;SNB969483935394;Elektrizitätswerke Reutte GmbH & Co. KG;NS, MS, HS;2025-06-04;30.28;807.1;30.28;336.9;30.28;9.5;12.0;0.0;0.0;80.0;0.0;0.0;0.3085;;;1.0;1.0;;145.0;470.0;0.0;0.0;0.0;0.0;62.0;62.0;4.0;4.0;0.0;0.0;37.0;80.0;;4.0;4.0;;0.28;0.26;0.11;0.53;0.22
10001543;SNB940297211072;EZV Energie- und Service GmbH & Co. KG Untermain;NS, MS;2025-06-30;9.0;379.0;56.0;114.0;0.0;0.0;190.0;0.0;0.0;1338.0;0.0;0.0;0.1333;;;1.0;;;28.0;210.0;0.0;0.0;0.0;0.0;275.0;275.0;0.0;0.0;0.0;0.0;15.0;;;25.0;30.0;;0.57;0.29;0.71;0.64;0.62
10001544;SNB976297675927;Gemeindewerke Waging a. See;NS, MS;2025-06-05;1.3;44.7;1.3;7.9;0.0;0.0;37.0;0.0;0.0;289.0;0.0;0.0;1.0;;;1.0;;;55.0;55.0;0.0;0.0;0.0;0.0;43.0;43.0;0.0;0.0;0.0;0.0;26.0;;;26.0;;;0.39;0.1;0.33;0.67;0.45
10001550;SNB918576265276;Bocholter Energie- und Wasserversorgung GmbH;NS, MS, HS;2025-06-06;30.59;610.28;119.39;391.01;119.39;7.1;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.67;0.24
10001553;SNB961816584323;Stadtwerke Mengen;NS, MS;2025-06-06;3.74;120.77;24.77;58.92;0.0;0.0;53.0;0.0;0.0;465.0;0.0;0.0;1.0;;;1.0;;;71.0;71.0;0.0;0.0;0.0;0.0;80.0;80.0;0.0;0.0;0.0;0.0;37.0;;;44.0;80.0;;0.29;0.17;0.33;0.39;0.26
10001560;SNB987153361809;Gemeindewerke Nümbrecht GmbH;NS, MS;2025-06-05;71.78;282.0;71.78;149.7;0.0;0.0;150.0;0.0;0.0;3292.0;0.0;0.0;0.9866;;;0.9225;;;147.0;149.0;0.0;0.0;0.0;0.0;250.0;271.0;0.0;0.0;0.0;0.0;30.0;;;30.0;;;0.43;0.0;0.33;0.67;0.72
10001561;SNB986190606218;Stadtwerke Emmerich GmbH;NS, MS;2025-05-27;16.71;286.8;80.4;214.8;0.0;0.0;0.0;1.0;0.0;0.0;10300.0;0.0;1.0;1.0;;;;;39.0;39.0;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.0;360.0;;110.0;102.0;;0.44;0.17;0.33;0.98;0.27
10001563;SNB973672371320;Stadtwerke Jülich GmbH;NS, MS;2025-07-28;8.4;152.0;24.9;135.0;0.0;0.0;108.0;0.0;0.0;656.0;0.0;0.0;1.0;;;0.9186;;;201.0;201.0;0.0;0.0;0.0;0.0;350.0;381.0;0.0;0.0;0.0;0.0;13.0;;;9.0;15.0;;0.33;0.11;0.0;0.67;0.56
10001565;SNB980783618473;Stadtwerke Zeven GmbH;NS, MS;2025-05-26;15.6;322.7;123.23;155.98;0.0;0.0;107.0;0.0;0.0;816.665;0.0;0.0;1.0;;;1.0;;;133.0;133.0;0.0;0.0;0.0;0.0;107.0;107.0;0.0;0.0;0.0;0.0;8.0;;;8.0;15.0;;0.18;0.09;0.0;0.46;0.18
10001567;SNB987451707521;Elektrizitätswerk Bruchmühlbach-Miesau;NS, MS;2025-06-10;9.0;40.0;27.0;12.0;0.0;0.0;38.0;0.0;0.0;400.0;0.0;0.0;1.0;;;0.6456;;;51.0;51.0;0.0;0.0;0.0;0.0;51.0;79.0;0.0;0.0;0.0;0.0;39.0;;;39.0;;;0.4;0.0;0.33;0.41;0.86
10001568;;Gemeindewerke Langenpreising;NS, MS;2025-05-21;6.15;98.4;82.69;4.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;
10001575;SNB983973032059;Elektra-Genossenschaft Effeltrich eG;NS, MS;2025-06-16;1.0;30.0;1.0;9.0;0.0;0.0;23.0;0.0;0.0;166.0;0.0;0.0;1.0;;;0.8718;;;39.0;39.0;0.0;0.0;0.0;0.0;34.0;39.0;0.0;0.0;0.0;0.0;28.0;;;14.0;;;0.46;0.2;0.67;0.67;0.32
10001577;SNB980449174619;EVI Energieversorgung Hildesheim GmbH & Co. KG;NS, MS;2025-05-26;31.05;627.454;92.19;255.36;0.0;0.0;437.0;3.0;0.0;2423.0;15000.0;0.0;1.0;;;;;;413.0;413.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;10.0;10.0;;0.77;0.44;0.67;1.0;0.98
10001580;SNB945750197795;EVU Weilerbach;NS, MS;2025-06-30;3.32;68.0;15.99;21.0;0.0;0.0;38.0;0.0;0.0;344.62;0.0;0.0;1.0;;;0.5465;;;47.0;47.0;0.0;0.0;0.0;0.0;47.0;86.0;0.0;0.0;0.0;0.0;39.0;;;39.0;;;0.38;0.0;0.33;0.33;0.86
10001581;SNB940113133601;e-Werk Gerolsheim;NS, MS;2025-05-28;1.0;15.97;5.0;2.44;0.0;0.0;33.0;0.0;0.0;310.0;0.0;0.0;1.0;;;0.1;;;152.0;152.0;0.0;0.0;0.0;0.0;5.0;50.0;0.0;0.0;0.0;0.0;37.0;;;47.0;;;;0.13;0.07;0.67;
10001584;SNB926697076725;Stadtwerke Dülmen GmbH;NS, MS;2025-05-20;25.55;583.2;184.83;350.6;0.0;0.0;432.0;0.0;0.0;2936.0;0.0;0.0;0.9201;0.6667;;1.0;1.0;;495.0;538.0;4.0;6.0;0.0;0.0;621.0;621.0;4.0;4.0;0.0;0.0;10.0;412.0;;61.0;421.0;;0.32;0.21;0.33;0.48;0.25
10001588;SNB980345455409;Stadtwerke Lauterbach GmbH;NS, MS;2025-07-02;4.186;172.0;4.186;33.6;0.0;0.0;50.0;0.0;0.0;373.0;0.0;0.0;1.0;1.0;;1.0;;;123.0;123.0;4.0;4.0;0.0;0.0;66.0;66.0;0.0;0.0;0.0;0.0;30.0;227.0;;30.0;227.0;;0.23;0.14;0.0;0.39;0.38
10001589;SNB932161540975;Verbandsgemeindewerke Enkenbach-Alsenborn;NS;2025-06-30;2.38;113.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;393.0;0.0;0.0;1.0;;;0.2593;;;73.0;73.0;0.0;0.0;0.0;0.0;21.0;81.0;0.0;0.0;0.0;0.0;35.0;;;42.0;;;0.06;0.0;0.0;0.0;0.24
10001593;SNB931610892481;Nordseeheilbad Borkum GmbH;NS, MS;2025-06-20;31.0;116.0;31.0;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;;;1.0;;;26.0;104.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;;;;60.0;;;0.39;0.21;0.4;0.26;0.69
